0,2621.4400000000005
1,2068.1571840787233
2,1516.9828323273493
3,970.09262291845994
4,429.64562106381203
5,-102.22424474776345
6,-623.41660846040509
7,-1131.8729608407252
8,-1625.5847797920535
9,-2102.6014644818565
10,-2561.0380419407338
11,-2999.0826156851131
12,-3415.0035269298787
13,-3807.1562000875219
14,-4173.9896454926184
15,-4514.0525936396916
16,-4825.9992366733377
17,-5108.5945544163733
18,-5360.7192038584481
19,-5581.3739527476191
20,-5769.6836397242105
21,-5924.9006453024631
22,-6046.4078599340919
23,-6133.7211373708706
24,-6186.4912235732245
25,-6204.5051534805007
26,-6187.6871100577828
27,-6136.0987421556711
28,-6049.9389398550193
29,-5929.5430681096677
30,-5775.3816616383083
31,-5588.0585861434693
32,-5368.3086730425766
33,-5116.9948369750764
34,-4835.1046873921714
35,-4523.7466475341635
36,-4184.1455960464236
37,-3817.6380483711582
38,-3425.6668968709478
39,-3009.7757303841918
40,-2571.6027555754004
41,-2112.8743440178778
42,-1635.3982304268634
43,-1141.0563888415047
44,-631.79761482861727
45,-109.62984294559357
46,423.38777025165911
47,965.15296644017837
48,1513.5286769788272
49,2066.3514528727433
50,2621.4399999999991
51,3176.6037859275043
52,3729.6516843558247
53,4278.4006230795885
54,4820.6842013316009
55,5354.3612424950497
56,5877.3242484185766
57,6387.5077219529121
58,6882.8963248432474
59,7361.5328387568843
60,7821.5258979985056
61,8261.0574633620363
62,8678.3900075857764
63,9071.8733840117675
64,9439.9513512967224
65,9781.1677283758709
66,10094.172155336772
67,10377.725437412328
68,10630.704450944631
69,10852.106591896991
70,11041.053749294704
71,11196.795787847499
72,11318.713525941806
73,11406.321197180834
74,11459.268385687172
75,11477.341427458285
76,11460.464272171732
77,11408.698801965635
78,11322.244605862732
79,11201.438210654705
80,11046.751771208805
81,10858.79122529284
82,10638.293920128765
83,10386.125719971033
84,10103.277606055604
85,9790.8617822703436
86,9450.1073018505303
87,9082.3552322954092
88,8689.0533775268468
89,8271.7505780611136
90,7832.0906116331753
91,7371.8057182929078
92,6892.7097754780671
93,6396.6911499536955
94,5885.7052547867861
95,5361.7668406928824
96,4826.942052143756
97,4283.3402795578704
98,3733.1058397043485
99,3178.409517133482
100,2621.4400000000005
101,2064.3952440662683
102,1509.4737989610019
103,958.86613092236553
104,414.74597627298283
105,-120.73824024233727
106,-645.47188837674696
107,-1157.3824830651051
108,-1654.447869894442
109,-2134.7042130319128
110,-2596.2537540562826
111,-3037.2723110389597
112,-3456.0164882416743
113,-3850.830567936011
114,-4220.1530571008225
115,-4562.522863112049
116,-4876.5850740002024
117,-5161.0963204082855
118,-5414.9296980308118
119,-5637.0792310463585
120,-5826.6638588651986
121,-5982.9309303925338
122,-6105.2591919495153
123,-6193.1612569907993
124,-6246.2855478011215
125,-6264.4177014360666
126,-6247.4814342856798
127,-6195.5388617755943
128,-6108.7902718704408
129,-5987.5733531997421
130,-5832.3618807792982
131,-5643.7638644422068
132,-5422.5191672149413
133,-5169.4966029669895
134,-4885.6905247190352
135,-4572.2169170065226
136,-4230.3090076546277
137,-3861.3124162196459
138,-3466.6798581827447
139,-3047.9654257380398
140,-2606.8184676909473
141,-2144.9770925679341
142,-1664.2613205292539
143,-1166.5659110658839
144,-653.85289474495914
145,-128.14383844016811
146,408.48812546083064
147,953.92647444408431
148,1506.0196436124795
149,2062.5895128602883
150,2621.4399999999991
151,3180.3657259399592
152,3737.1607177221726
153,4289.6271150756829
154,4835.5838461224303
155,5372.8752379896241
156,5899.3795283349191
157,6413.017244177292
158,6911.759414945639
159,7393.6355873069406
160,7856.7416101140525
161,8299.2471587158852
162,8719.4029688975716
163,9115.5477518602547
164,9486.1147629049265
165,9829.6379978482291
166,10144.757992663634
167,10430.22720340424
168,10684.914945116998
169,10907.811870195726
170,11098.033968435695
171,11254.826072937574
172,11377.56485795723
173,11465.761316800761
174,11519.062709915072
175,11537.253975413851
176,11520.258596399624
177,11468.13892158556
178,11381.095937878155
179,11259.468495744779
180,11103.731990349792
181,10914.496503591576
182,10692.504414301127
183,10438.627485962943
184,10153.86344338247
185,9839.3320517427037
186,9496.2707134587345
187,9126.0296001438983
188,8730.0663388386438
189,8309.9402734149608
190,7867.3063237487222
191,7403.9084668429632
192,6921.572865580456
193,6422.2006721780754
194,5907.7605347031285
195,5380.2808361874559
196,4841.8416969345853
197,4294.5667715539648
198,3740.6148730706955
199,3182.171457145937
200,2621.4400000000005
201,2060.6333040538134
202,1501.9647655946542
203,947.63963892627112
204,399.84633148215363
205,-139.25223573691184
206,-667.52716829308997
207,-1182.8920052894844
208,-1683.3109599968325
209,-2166.8069615819695
210,-2631.4694661718299
211,-3075.4620063928073
212,-3497.0294495534722
213,-3894.5049357845
214,-4266.3164687090257
215,-4610.9931325844072
216,-4927.1709113270654
217,-5213.5980864001958
218,-5469.1401922031755
219,-5692.784509345096
220,-5883.6440780061848
221,-6040.96121548261
222,-6164.1105239649414
223,-6252.6013766107235
224,-6306.0798720290186
225,-6324.3302493916344
226,-6307.2757585135732
227,-6254.978981395524
228,-6167.6416038858688
229,-6045.6036382898146
230,-5889.3420999202863
231,-5699.4691427409452
232,-5476.7296613873068
233,-5221.9983689588998
234,-4936.2763620459009
235,-4620.68718647888
236,-4276.472419262831
237,-3904.9867840681363
238,-3507.6928194945417
239,-3086.155121091886
240,-2642.0341798064956
241,-2177.0798411179908
242,-1693.1244106316431
243,-1192.0754332902638
244,-675.90817466130181
245,-146.65783393474231
246,393.58848067000145
247,942.6999824479899
248,1498.5106102461316
249,2058.8275728478329
250,2621.4399999999991
251,3184.1276659524142
252,3744.6697510885206
253,4300.8536070717773
254,4850.4834909132587
255,5391.3892334841985
256,5921.4348082512615
257,6438.5267664016719
258,6940.622505048028
259,7425.7383358569969
260,7891.9573222295994
261,8337.4368540697305
262,8760.4159302093703
263,9159.2221197087438
264,9532.2781745131306
265,9878.1082673205892
266,10195.343829990499
267,10482.72896939615
268,10739.125439289361
269,10963.517148494468
270,11155.01418757668
271,11312.856358027646
272,11436.416189972655
273,11525.201436420688
274,11578.857034142966
275,11597.16652336942
276,11580.052920627522
277,11527.579041205487
278,11439.947269893581
279,11317.498780834852
280,11160.712209490777
281,10970.201781890319
282,10746.714908473494
283,10491.129251954857
284,10204.449280709332
285,9887.8023212150583
286,9542.4341250669368
287,9169.7039679923873
288,8771.0793001504408
289,8348.1299687688097
290,7902.5220358642691
291,7436.0112153930213
292,6950.4359556828458
293,6447.7101944024544
294,5929.8158146194719
295,5398.7948316820302
296,4856.7413417254138
297,4305.7932635500592
298,3748.1239064370438
299,3185.9333971583919
300,2621.4400000000005
301,2056.8713640413584
302,1494.4557322283065
303,936.41314693017637
304,384.94668669132443
305,-157.76623123148531
306,-689.5824482094315
307,-1208.4015275138649
308,-1712.1740500992209
309,-2198.9097101320258
310,-2666.6851782873778
311,-3113.651701746654
312,-3538.0424108652692
313,-3938.1793036329891
314,-4312.4798803172298
315,-4659.4634020567646
316,-4977.7567486539292
317,-5266.099852392108
318,-5523.3506863755401
319,-5748.4897876438345
320,-5940.6242971471729
321,-6098.9915005726807
322,-6222.9618559803666
323,-6312.0414962306513
324,-6365.874196256912
325,-6384.2427973472004
326,-6367.0700827414721
327,-6314.4191010154473
328,-6226.4929359012904
329,-6103.633923379889
330,-5946.3223190612725
331,-5755.1744210396828
332,-5530.9401555596705
333,-5274.500134950812
334,-4986.8621993727629
335,-4669.1574559512383
336,-4322.635830871036
337,-3948.6611519166249
338,-3548.7057808063396
339,-3124.3448164457332
340,-2677.2498919220425
341,-2209.1825896680489
342,-1721.9875007340336
343,-1217.5849555146438
344,-697.96345457764403
345,-165.17182942931652
346,378.68883587917298
347,931.47349045189549
348,1491.0015768797839
349,2055.0656328353784
350,2621.4399999999991
351,3187.8896059648691
352,3752.178784454868
